"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,8.045732,,
"USA","United States","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","M","Monthly","2022-12","Dec-2022","PC","Percentage","0","Units",,,8.453964,,
"USA","United States","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","M","Monthly","2023-01","Jan-2023","PC","Percentage","0","Units",,,8.605265,,
"USA","United States","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","M","Monthly","2023-02","Feb-2023","PC","Percentage","0","Units",,,8.567019,,
"USA","United States","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","M","Monthly","2023-03","Mar-2023","PC","Percentage","0","Units",,,8.121511,,
"USA","United States","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","M","Monthly","2023-04","Apr-2023","PC","Percentage","0","Units",,,7.867763,,
"USA","United States","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","M","Monthly","2023-05","May-2023","PC","Percentage","0","Units",,,7.271732,,
"USA","United States","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","M","Monthly","2023-06","Jun-2023","PC","Percentage","0","Units",,,6.763808,,
"USA","United States","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","M","Monthly","2023-07","Jul-2023","PC","Percentage","0","Units",,,6.691197,,
"USA","United States","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","M","Monthly","2023-08","Aug-2023","PC","Percentage","0","Units",,,6.303874,,
"USA","United States","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","M","Monthly","2023-09","Sep-2023","PC","Percentage","0","Units",,,6.039888,,
"USA","United States","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","M","Monthly","2023-10","Oct-2023","PC","Percentage","0","Units",,,5.88916,,
"USA","United States","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","M","Monthly","2023-11","Nov-2023","PC","Percentage","0","Units",,,5.927837,,
"USA","United States","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","M","Monthly","2023-12","Dec-2023","PC","Percentage","0","Units",,,5.577661,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,2.508789,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,2.257904,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,2.381292,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,1.951789,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,2.128588,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,2.481787,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,1.385788,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2014-08","Aug-2014","PC","Percentage","0","Units",,,1.556967,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2014-09","Sep-2014","PC","Percentage","0","Units",,,1.48108,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2014-10","Oct-2014","PC","Percentage","0","Units",,,1.711494,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2014-11","Nov-2014","PC","Percentage","0","Units",,,2.159936,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2014-12","Dec-2014","PC","Percentage","0","Units",,,1.896,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,1.322107,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,1.597078,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,1.600986,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,1.453488,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,1.488873,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,1.409845,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,2.025472,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,1.853151,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,1.863882,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,2.170933,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,1.92251,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,1.915679,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,2.477263,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,2.463247,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,2.414532,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","GY","Percentage change on the same period of the previous year","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,2.587628,,
